text,is_biased
No amount of denial from pro-choicers can change the fact that many post-abortive mothers carry the grief of a severed parent-child bond with them.,0
"Netflix's statements related to leaving Georgia if fetal heartbeat law goes into effect is the company’s way of firing a warning shot to Georgia and similar states: Conform to our Hollywood ideals and values, or we won’t give you our business.",1
"Pro-Life Advocates Lay 3,000 Flowers Outside SCOTUS to Remember Preborn.",0
"Despite the image portrayed of popular culture in the media, of those Millennials surveyed, only seven percent supported abortion without any exceptions and funded by taxpayer dollars — the position embraced by the Democrat Party.",0
"Sen. Steve Daines, a Republican from Montana, announced during the March for Life rally Friday that he has launched the first pro-life caucus in the U.S. Senate.",0
This argument that the real way to end abortion is to make abortion unnecessary by establishing a generous cradle-to-grave welfare state is also an extension of the dishonest taunt that conservative Christians only care about babies before they’re born.,1
"Abortionists, who prey on desperate people, should no longer receive your hard-earned tax dollars.",1
"It was not stingy family leave policies that had this baby killed, it was the child’s mother, encouraged and enabled by a culture and legal regime that regard babies as a capstone consumer commodity to be ordered up when convenient, and violently disposed of when inconvenient.",1
"In August, Planned Parenthood made the decision to opt out of the federal family planning grant program, portraying itself as a victim of the Trump administration.",1
The doctors note that continuing abortions – some of which are likely to develop complications – place greater stress on a healthcare system that is under tremendous pressure at the current time.,1
